"","Variable","Coefficient","Coefficient/ATE"
"166","IN_CH_SCHOOL_LARGE_SIZE_x_FC_SEWAGE_PUBLIC",-0.1307,0.26
"167","IN_CH_MUNICIPAL_x_FC_TV_EQUIPMENT",-0.1352,0.27
"168","IN_CH_STATE_RR_x_CH_RURAL",-0.1386,0.28
"169","IN_CH_STATE_AL_x_FC_INTERNET",-0.1457,0.29
"170","IN_CH_STATE_AL_x_FC_HAS_SPORTS_QUAD",-0.1704,0.34
"171","IN_CH_STATE_RN_x_FC_SEWAGE_PUBLIC",-0.173,0.35
"172","IN_CH_STATE_BA_x_FC_HAS_SPORTS_QUAD",-0.1757,0.35
"173","IN_CH_STATE_AM_x_CH_STATE",-0.1766,0.35
"174","IN_CH_STATE_PI_x_FC_HAS_SPORTS_QUAD",-0.178,0.36
"175","IN_CH_STATE_ES_x_CH_RURAL",-0.1797,0.36
"176","IN_CH_STATE_PB_x_FC_HAS_SPORTS_QUAD",-0.1902,0.38
"177","IN_CH_SCHOOL_LARGE_SIZE_x_FC_ANTENNA_EQUIPMENT",-0.1948,0.39
"178","IN_CH_RURAL_x_FC_COMPUTER",-0.1982,0.4
"179","IN_CH_STATE_PI_x_CH_STATE",-0.2057,0.41
"180","IN_CH_STATE_BA_x_FC_LIBRARY",-0.2073,0.42
"181","IN_CH_STATE_MG_x_CH_RURAL",-0.231,0.46
"182","IN_CH_STATE_TO_x_CH_PRIVATE",-0.2332,0.47
"183","IN_CH_STATE_SP_x_CH_RURAL",-0.2489,0.5
"184","IN_CH_STATE_RJ_x_CH_RURAL",-0.2693,0.54
"185","IN_CH_URBAN_x_FC_NO_SPORTS_QUAD",-0.2798,0.56
"186","IN_CH_STATE_BA_x_CH_STATE",-0.3839,0.77
"187","IN_CH_STATE_PR_x_CH_PRIVATE",-0.4142,0.83
"188","IN_CH_STATE_RN_x_CH_PRIVATE",-0.4225,0.85
"189","IN_CH_STATE_PB_x_CH_PRIVATE",-0.4301,0.86
"190","IN_CH_STATE_MA_x_FC_HAS_SPORTS_QUAD",-0.454,0.91
"191","IN_CH_STATE_PB_x_CH_FEDERAL",-0.5239,1.05
"192","IN_CH_STATE_PI_x_CH_FEDERAL",-0.5722,1.15
"193","IN_CH_PRIVATE_x_FC_NO_SPORTS_QUAD",-0.6377,1.28
"194","IN_CH_STATE_SC_x_CH_PRIVATE",-0.6648,1.33
"195","IN_CH_STATE_RS_x_CH_PRIVATE",-1.2303,2.47
"196","IN_CH_STATE_PE_x_CH_FEDERAL",-1.7319,3.47
"197","IN_CH_FEDERAL_x_FC_NO_SPORTS_QUAD",-3.1012,6.22
"198","IN_CH_STATE_PR_x_CH_FEDERAL",-7.6041,15.24
