"","Variable","Coefficient","Coefficient/ATE"
"197","IN_CH_STATE_PE_x_CH_MUNICIPAL",-0.1652,0.77
"198","CH_STATE_MA",-0.1673,0.78
"199","IN_CH_STATE_PA_x_FC_COMPUTER_LAB",-0.1788,0.84
"200","IN_CH_STATE_AL_x_FC_SEWAGE_PUBLIC",-0.1794,0.84
"201","IN_CH_STATE_MA_x_CH_MUNICIPAL",-0.1831,0.86
"202","CH_MUNICIPAL",-0.1844,0.86
"203","IN_CH_STATE_AM_x_FC_WATER_PUBLIC",-0.1859,0.87
"204","IN_CH_STATE_RN_x_FC_NO_SPORTS_QUAD",-0.1882,0.88
"205","IN_CH_STATE_AP_x_FC_LIBRARY",-0.1993,0.93
"206","IN_CH_STATE_AL_x_FC_HAS_SPORTS_QUAD",-0.2346,1.1
"207","CH_STATE_AL",-0.2406,1.13
"208","IN_CH_STATE_MG_x_CH_RURAL",-0.267,1.25
"209","CH_STATE_AP",-0.2746,1.29
"210","IN_CH_STATE_AL_x_CH_PRIVATE",-0.2834,1.33
"211","IN_CH_STATE_PE_x_CH_URBAN",-0.3452,1.62
"212","IN_CH_STATE_RO_x_FC_NO_SPORTS_QUAD",-0.374,1.75
"213","IN_CH_STATE_AP_x_CH_PRIVATE",-0.3759,1.76
"214","STR_TEACHERS_ONLY_FUNDEDU",-0.3882,1.82
"215","IN_CH_STATE_RR_x_CH_MUNICIPAL",-0.3898,1.83
"216","IN_CH_STATE_GO_x_CH_RURAL",-0.393,1.84
"217","IN_CH_STATE_MS_x_FC_NO_SPORTS_QUAD",-0.4047,1.9
"218","IN_CH_STATE_TO_x_CH_RURAL",-0.4053,1.9
"219","IN_CH_STATE_RN_x_CH_RURAL",-0.4092,1.92
"220","IN_CH_STATE_CE_x_CH_URBAN",-0.4227,1.98
"221","IN_CH_RURAL_x_FC_NO_SPORTS_QUAD",-0.4661,2.18
"222","CH_STATE_BA",-0.6426,3.01
"223","IN_CH_STATE_PB_x_CH_RURAL",-0.7033,3.3
"224","IN_CH_STATE_AL_x_CH_STATE",-0.7058,3.31
"225","IN_CH_STATE_MA_x_CH_RURAL",-0.7156,3.35
"226","IN_CH_STATE_AM_x_CH_RURAL",-1.0042,4.71
"227","IN_CH_STATE_PI_x_CH_RURAL",-1.0451,4.9
"228","IN_CH_STATE_AC_x_CH_RURAL",-1.1681,5.47
"229","IN_CH_STATE_MG_x_FC_NO_SPORTS_QUAD",-1.3025,6.1
"230","IN_CH_STATE_PA_x_CH_RURAL",-1.5064,7.06
