"","Variable","Coefficient","Coefficient/ATE"
"152","IN_CH_STATE_CE_x_CH_PRIVATE",-5.695,-0.74
"153","IN_CH_STATE_SE_x_FC_SCIENCE_LAB",-6.1911,-0.81
"154","IN_CH_PRIVATE_x_FC_COMPUTER",-7.0135,-0.91
"155","IN_CH_STATE_RO_x_FC_SCIENCE_LAB",-7.1789,-0.94
"156","IN_CH_RURAL_x_FC_SCIENCE_LAB",-7.2696,-0.95
"157","IN_CH_URBAN_x_FC_TV_EQUIPMENT",-7.6429,-1
"158","IN_CH_STATE_MA_x_CH_PRIVATE",-9.0885,-1.18
"159","IN_CH_STATE_AM_x_CH_PRIVATE",-9.933,-1.29
"160","IN_CH_RURAL_x_FC_HAS_SPORTS_QUAD",-10.3474,-1.35
"161","IN_CH_STATE_RN_x_FC_SCIENCE_LAB",-11.0986,-1.45
"162","IN_CH_STATE_AP_x_CH_SCHOOL_LARGE_SIZE",-11.1095,-1.45
"163","IN_CH_STATE_TO_x_FC_SCIENCE_LAB",-12.4018,-1.62
"164","IN_CH_FEDERAL_x_FC_WATER_PUBLIC",-14.7463,-1.92
"165","IN_CH_STATE_RR_x_CH_PRIVATE",-17.3858,-2.27
"166","IN_CH_STATE_AC_x_FC_SCIENCE_LAB",-21.2632,-2.77
"167","IN_CH_FEDERAL_x_FC_SEWAGE_PUBLIC",-27.6029,-3.6
"168","IN_CH_STATE_BA_x_CH_FEDERAL",-27.8713,-3.63
"169","IN_CH_STATE_ES_x_CH_FEDERAL",-29.1455,-3.8
"170","IN_CH_STATE_AC_x_CH_PRIVATE",-40.153,-5.23
"171","IN_CH_STATE_RN_x_CH_FEDERAL",-53.002,-6.91
"172","IN_CH_STATE_RO_x_CH_FEDERAL",-62.9771,-8.21
