"","Variable","Coefficient","Coefficient/ATE"
"149","IN_CH_RURAL_x_FC_SCIENCE_LAB",-2.6755,-1.08
"150","IN_CH_PRIVATE_x_FC_SCIENCE_LAB",-3.2304,-1.3
"151","IN_CH_STATE_RN_x_FC_SCIENCE_LAB",-3.3903,-1.37
"152","IN_CH_RURAL_x_FC_HAS_SPORTS_QUAD",-3.4337,-1.38
"153","IN_CH_STATE_TO_x_FC_SCIENCE_LAB",-3.4392,-1.39
"154","IN_CH_PRIVATE_x_FC_COMPUTER",-3.6159,-1.46
"155","IN_CH_STATE_AP_x_CH_SCHOOL_LARGE_SIZE",-3.7991,-1.53
"156","IN_CH_STATE_AM_x_CH_PRIVATE",-3.8512,-1.55
"157","IN_CH_STATE_RR_x_CH_PRIVATE",-6.6367,-2.68
"158","IN_CH_STATE_ES_x_CH_FEDERAL",-9.0672,-3.66
"159","IN_CH_FEDERAL_x_FC_WATER_PUBLIC",-9.5363,-3.84
"160","IN_CH_STATE_AC_x_CH_PRIVATE",-9.9719,-4.02
"161","IN_CH_STATE_RN_x_CH_FEDERAL",-15.4318,-6.22
"162","IN_CH_STATE_RO_x_CH_FEDERAL",-28.0325,-11.3
