"","Variable","Coefficient","Coefficient/ATE"
"191","IN_CH_STATE_PB_x_FC_LIBRARY",-0.1132,1.19
"192","IN_CH_STATE_PB_x_FC_COMPUTER_LAB",-0.1163,1.22
"193","FC_COMPUTER_LAB",-0.1327,1.4
"194","IN_CH_STATE_RR_x_CH_SCHOOL_LARGE_SIZE",-0.1382,1.45
"195","IN_CH_STATE_RO_x_CH_SCHOOL_LARGE_SIZE",-0.1384,1.46
"196","CH_STATE",-0.1449,1.52
"197","IN_CH_RURAL_x_FC_SEWAGE_PUBLIC",-0.146,1.54
"198","IN_CH_STATE_MS_x_FC_NO_SPORTS_QUAD",-0.1472,1.55
"199","IN_CH_STATE_ES_x_FC_COMPUTER_LAB",-0.1483,1.56
"200","IN_CH_STATE_AM_x_FC_COMPUTER_LAB",-0.15,1.58
"201","IN_CH_STATE_MT_x_CH_MUNICIPAL",-0.153,1.61
"202","IN_CH_STATE_SP_x_CH_RURAL",-0.1593,1.68
"203","IN_CH_STATE_SP_x_FC_NO_SPORTS_QUAD",-0.1597,1.68
"204","IN_CH_STATE_TO_x_FC_SEWAGE_PUBLIC",-0.1632,1.72
"205","IN_CH_STATE_PR_x_CH_SCHOOL_LARGE_SIZE",-0.1648,1.73
"206","IN_CH_STATE_PI_x_CH_STATE",-0.1667,1.75
"207","IN_CH_FEDERAL_x_FC_ANTENNA_EQUIPMENT",-0.1711,1.8
"208","IN_CH_STATE_AC_x_FC_WATER_PUBLIC",-0.1794,1.89
"209","IN_CH_STATE_TO_x_FC_NO_SPORTS_QUAD",-0.185,1.95
"210","IN_CH_STATE_RN_x_FC_SEWAGE_PUBLIC",-0.1912,2.01
"211","IN_CH_STATE_AM_x_FC_NO_SPORTS_QUAD",-0.1998,2.1
"212","IN_CH_STATE_PR_x_FC_SEWAGE_PUBLIC",-0.2005,2.11
"213","IN_CH_STATE_RS_x_FC_ANTENNA_EQUIPMENT",-0.2014,2.12
"214","FC_INTERNET",-0.2026,2.13
"215","IN_CH_STATE_PE_x_CH_PRIVATE",-0.2031,2.14
"216","IN_CH_STATE_SC_x_CH_RURAL",-0.2035,2.14
"217","IN_CH_STATE_MA_x_CH_PRIVATE",-0.2187,2.3
"218","IN_CH_STATE_SC_x_CH_PRIVATE",-0.2221,2.34
"219","IN_CH_STATE_BA_x_FC_SEWAGE_PUBLIC",-0.2227,2.34
"220","IN_CH_STATE_TO_x_CH_STATE",-0.2245,2.36
