"","Variable","Coefficient","Coefficient/ATE"
"230","IN_CH_STATE_CE_x_CH_SCHOOL_LARGE_SIZE",-1.0593,-0.26
"231","IN_CH_STATE_AL_x_CH_PRIVATE",-1.0682,-0.26
"232","IN_CH_STATE_MA_x_CH_STATE",-1.0809,-0.27
"233","IN_CH_STATE_PR_x_FC_NO_SPORTS_QUAD",-1.0927,-0.27
"234","IN_CH_STATE_RS_x_CH_RURAL",-1.1064,-0.27
"235","IN_CH_STATE_RN_x_CH_RURAL",-1.1515,-0.28
"236","IN_CH_STATE_SC_x_FC_NO_SPORTS_QUAD",-1.2507,-0.31
"237","IN_CH_URBAN_x_FC_HAS_SPORTS_QUAD",-1.2889,-0.32
"238","IN_CH_PRIVATE_x_FC_NO_SPORTS_QUAD",-1.3166,-0.32
"239","IN_CH_STATE_RS_x_FC_NO_SPORTS_QUAD",-1.3532,-0.33
"240","FC_LIBRARY",-1.3617,-0.34
"241","IN_CH_STATE_RS_x_CH_MUNICIPAL",-1.5029,-0.37
"242","IN_CH_STATE_MA_x_FC_LIBRARY",-1.5803,-0.39
"243","IN_CH_STATE_AL_x_CH_STATE",-1.7026,-0.42
"244","IN_CH_STATE_RN_x_CH_PRIVATE",-1.7881,-0.44
"245","STR_TEACHERS_ONLY_FUNDEDU",-2.0995,-0.52
