"","Variable","Coefficient","Coefficient/ATE"
"154","IN_CH_STATE_AL_x_CH_MUNICIPAL",-0.0289,0.07
"155","IN_CH_STATE_PB_x_FC_INTERNET",-0.0297,0.08
"156","IN_CH_STATE_PB_x_FC_WATER_PUBLIC",-0.0299,0.08
"157","IN_CH_STATE_RN_x_CH_SCHOOL_LARGE_SIZE",-0.031,0.08
"158","IN_CH_STATE_DF_x_CH_PRIVATE",-0.0318,0.08
"159","IN_CH_STATE_MS_x_CH_RURAL",-0.0326,0.08
"160","IN_CH_STATE_ES_x_FC_NO_SPORTS_QUAD",-0.0332,0.08
"161","IN_CH_STATE_AC_x_CH_SCHOOL_LARGE_SIZE",-0.0343,0.09
"162","IN_CH_STATE_ES_x_CH_RURAL",-0.0378,0.1
"163","IN_CH_SCHOOL_LARGE_SIZE_x_FC_ANTENNA_EQUIPMENT",-0.0391,0.1
"164","IN_CH_STATE_PB_x_CH_STATE",-0.0394,0.1
"165","IN_CH_STATE_SE_x_CH_PRIVATE",-0.0398,0.1
"166","IN_CH_STATE_SE_x_FC_LIBRARY",-0.0411,0.1
"167","IN_CH_STATE_x_FC_NO_SPORTS_QUAD",-0.0421,0.11
"168","IN_CH_STATE_SE_x_CH_SCHOOL_LARGE_SIZE",-0.0431,0.11
"169","IN_CH_STATE_ES_x_FC_ANTENNA_EQUIPMENT",-0.0438,0.11
"170","IN_CH_STATE_BA_x_CH_STATE",-0.0454,0.12
"171","IN_CH_STATE_AM_x_CH_PRIVATE",-0.0456,0.12
"172","IN_CH_STATE_AC_x_FC_LIBRARY",-0.0458,0.12
"173","STR_TEACHERS_ONLY_FUNDEDU",-0.0495,0.13
"174","IN_CH_STATE_PR_x_CH_SCHOOL_LARGE_SIZE",-0.0526,0.13
"175","IN_CH_STATE_AM_x_FC_WATER_PUBLIC",-0.0528,0.13
"176","IN_CH_STATE_RR_x_CH_MUNICIPAL",-0.0538,0.14
"177","IN_CH_STATE_RO_x_FC_WATER_PUBLIC",-0.0543,0.14
"178","IN_CH_STATE_AC_x_CH_STATE",-0.0592,0.15
"179","IN_CH_STATE_RO_x_CH_MUNICIPAL",-0.0601,0.15
"180","IN_CH_MUNICIPAL_x_FC_COMPUTER_LAB",-0.0604,0.15
"181","IN_CH_STATE_PA_x_CH_STATE",-0.0642,0.16
"182","IN_CH_STATE_SE_x_FC_HAS_SPORTS_QUAD",-0.0693,0.18
"183","IN_CH_SCHOOL_LARGE_SIZE_x_FC_NO_SPORTS_QUAD",-0.0704,0.18
"184","IN_CH_STATE_MG_x_CH_RURAL",-0.0746,0.19
"185","IN_CH_STATE_RO_x_FC_SEWAGE_PUBLIC",-0.0774,0.2
"186","IN_CH_STATE_BA_x_CH_SCHOOL_LARGE_SIZE",-0.0794,0.2
"187","IN_CH_STATE_PR_x_FC_NO_SPORTS_QUAD",-0.0814,0.21
"188","IN_CH_STATE_PA_x_CH_SCHOOL_LARGE_SIZE",-0.083,0.21
"189","IN_CH_STATE_SC_x_CH_RURAL",-0.0843,0.21
"190","IN_CH_STATE_SE_x_CH_STATE",-0.0843,0.21
"191","IN_CH_STATE_GO_x_CH_SCHOOL_LARGE_SIZE",-0.0851,0.22
"192","IN_CH_PRIVATE_x_FC_NO_SPORTS_QUAD",-0.0874,0.22
"193","IN_CH_STATE_PE_x_CH_MUNICIPAL",-0.0888,0.23
"194","IN_CH_STATE_RS_x_CH_FEDERAL",-0.093,0.24
"195","IN_CH_STATE_CE_x_CH_SCHOOL_LARGE_SIZE",-0.0994,0.25
"196","IN_CH_MUNICIPAL_x_FC_LIBRARY",-0.1053,0.27
"197","IN_CH_STATE_AM_x_CH_RURAL",-0.1056,0.27
"198","STR_TEACHERS_INCOMPLETE_FUNDEDU",-0.1124,0.29
"199","IN_CH_STATE_SC_x_CH_MUNICIPAL",-0.1136,0.29
"200","IN_CH_STATE_MT_x_CH_SCHOOL_LARGE_SIZE",-0.114,0.29
"201","IN_CH_STATE_SP_x_FC_ANTENNA_EQUIPMENT",-0.1172,0.3
"202","IN_CH_STATE_RR_x_CH_RURAL",-0.1214,0.31
"203","IN_CH_STATE_DF_x_FC_NO_SPORTS_QUAD",-0.1246,0.32
"204","IN_CH_STATE_GO_x_CH_STATE",-0.1313,0.33
"205","IN_CH_STATE_MA_x_CH_PRIVATE",-0.14,0.36
"206","IN_CH_STATE_MS_x_CH_STATE",-0.1444,0.37
"207","IN_CH_STATE_TO_x_CH_STATE",-0.1527,0.39
"208","IN_CH_STATE_AP_x_CH_RURAL",-0.1643,0.42
"209","IN_CH_STATE_MT_x_CH_STATE",-0.1968,0.5
"210","IN_CH_STATE_MG_x_CH_FEDERAL",-0.2034,0.52
"211","IN_CH_STATE_SC_x_CH_PRIVATE",-0.2245,0.57
"212","IN_CH_STATE_MG_x_FC_NO_SPORTS_QUAD",-0.2297,0.58
"213","IN_CH_STATE_ES_x_CH_MUNICIPAL",-0.2517,0.64
"214","IN_CH_STATE_AP_x_CH_PRIVATE",-0.2885,0.73
"215","IN_CH_STATE_ES_x_CH_PRIVATE",-0.2972,0.75
"216","IN_CH_STATE_RR_x_CH_PRIVATE",-0.2989,0.76
"217","IN_CH_STATE_AP_x_CH_MUNICIPAL",-0.3379,0.86
"218","IN_CH_STATE_RS_x_CH_PRIVATE",-0.3471,0.88
"219","IN_CH_STATE_MG_x_CH_PRIVATE",-0.364,0.92
