"","Variable","Coefficient","Coefficient/ATE"
"167","IN_CH_MUNICIPAL_x_FC_NO_SPORTS_QUAD",-0.0253,-0.02
"168","IN_CH_STATE_BA_x_FC_WATER_PUBLIC",-0.0257,-0.02
"169","IN_CH_STATE_SC_x_FC_SEWAGE_PUBLIC",-0.0277,-0.02
"170","IN_CH_STATE_x_FC_SEWAGE_PUBLIC",-0.0277,-0.02
"171","IN_CH_STATE_CE_x_FC_COMPUTER_LAB",-0.0316,-0.02
"172","IN_CH_STATE_MT_x_FC_NO_SPORTS_QUAD",-0.0356,-0.03
"173","IN_CH_STATE_PA_x_CH_STATE",-0.0356,-0.03
"174","IN_CH_STATE_BA_x_FC_ANTENNA_EQUIPMENT",-0.0366,-0.03
"175","IN_CH_STATE_BA_x_FC_SEWAGE",-0.0386,-0.03
"176","IN_CH_STATE_MS_x_FC_LIBRARY",-0.0419,-0.03
"177","IN_CH_STATE_TO_x_CH_RURAL",-0.042,-0.03
"178","IN_CH_STATE_CE_x_FC_ANTENNA_EQUIPMENT",-0.0494,-0.04
"179","IN_CH_STATE_BA_x_FC_WATER",-0.0589,-0.04
"180","IN_CH_STATE_MS_x_CH_SCHOOL_LARGE_SIZE",-0.0601,-0.04
"181","IN_CH_STATE_DF_x_CH_STATE",-0.0618,-0.05
"182","IN_CH_STATE_MA_x_FC_WATER_PUBLIC",-0.0658,-0.05
"183","IN_CH_STATE_PI_x_FC_WATER_PUBLIC",-0.0662,-0.05
"184","IN_CH_STATE_GO_x_FC_LIBRARY",-0.0675,-0.05
"185","IN_CH_STATE_GO_x_FC_WATER_PUBLIC",-0.0722,-0.05
"186","CH_STATE_BA",-0.0747,-0.06
"187","IN_CH_STATE_SP_x_CH_STATE",-0.0773,-0.06
"188","IN_CH_MUNICIPAL_x_FC_WATER_PUBLIC",-0.0805,-0.06
"189","IN_CH_STATE_PA_x_FC_COMPUTER",-0.0833,-0.06
"190","IN_CH_STATE_PB_x_CH_PRIVATE",-0.0882,-0.07
"191","IN_CH_STATE_PR_x_CH_PRIVATE",-0.0888,-0.07
"192","IN_CH_STATE_SE_x_FC_ANTENNA_EQUIPMENT",-0.0905,-0.07
"193","IN_CH_STATE_MA_x_FC_INTERNET",-0.091,-0.07
"194","CH_STATE_MA",-0.0941,-0.07
"195","IN_CH_STATE_RO_x_FC_NO_SPORTS_QUAD",-0.097,-0.07
"196","IN_CH_STATE_MA_x_FC_ANTENNA_EQUIPMENT",-0.1023,-0.08
"197","IN_CH_STATE_RN_x_FC_COMPUTER_LAB",-0.1056,-0.08
"198","IN_CH_STATE_PE_x_FC_NO_SPORTS_QUAD",-0.116,-0.09
"199","IN_CH_STATE_SE_x_CH_MUNICIPAL",-0.1178,-0.09
"200","IN_CH_STATE_SC_x_CH_PRIVATE",-0.1236,-0.09
"201","IN_CH_STATE_AC_x_CH_RURAL",-0.1288,-0.1
"202","IN_CH_STATE_RN_x_FC_ANTENNA_EQUIPMENT",-0.1336,-0.1
"203","IN_CH_STATE_PI_x_FC_NO_SPORTS_QUAD",-0.1394,-0.1
"204","IN_CH_STATE_CE_x_FC_LIBRARY",-0.1399,-0.1
"205","IN_CH_STATE_MT_x_CH_SCHOOL_LARGE_SIZE",-0.1404,-0.1
"206","IN_CH_STATE_PI_x_CH_MUNICIPAL",-0.1438,-0.11
"207","IN_CH_STATE_SE_x_CH_PRIVATE",-0.1486,-0.11
"208","IN_CH_STATE_PB_x_FC_SEWAGE_PUBLIC",-0.1582,-0.12
"209","IN_CH_STATE_CE_x_FC_WATER_PUBLIC",-0.1589,-0.12
"210","IN_CH_STATE_MT_x_CH_RURAL",-0.1597,-0.12
"211","IN_CH_STATE_PA_x_FC_HAS_SPORTS_QUAD",-0.1644,-0.12
"212","IN_CH_STATE_PE_x_CH_MUNICIPAL",-0.1683,-0.12
"213","IN_CH_STATE_AL_x_FC_LIBRARY",-0.1764,-0.13
"214","IN_CH_STATE_RS_x_CH_SCHOOL_LARGE_SIZE",-0.1775,-0.13
"215","IN_CH_STATE_DF_x_FC_LIBRARY",-0.1843,-0.14
"216","IN_CH_STATE_BA_x_FC_NO_SPORTS_QUAD",-0.1871,-0.14
"217","IN_CH_STATE_MG_x_CH_PRIVATE",-0.2019,-0.15
"218","IN_CH_STATE_RN_x_FC_NO_SPORTS_QUAD",-0.2049,-0.15
"219","IN_CH_STATE_CE_x_CH_URBAN",-0.2053,-0.15
"220","IN_CH_STATE_AP_x_CH_MUNICIPAL",-0.2277,-0.17
"221","IN_CH_SCHOOL_LARGE_SIZE_x_FC_LIBRARY",-0.2361,-0.17
"222","IN_CH_STATE_RO_x_CH_RURAL",-0.2367,-0.17
"223","IN_CH_STATE_BA_x_CH_STATE",-0.2377,-0.18
