"","Variable","Coefficient","Coefficient/ATE"
"221","IN_CH_STATE_ES_x_CH_PRIVATE",-0.1297,-0.12
"222","IN_CH_STATE_RO_x_CH_SCHOOL_LARGE_SIZE",-0.133,-0.12
"223","IN_CH_SCHOOL_LARGE_SIZE_x_FC_SCIENCE_LAB",-0.1363,-0.13
"224","IN_CH_STATE_BA_x_FC_COMPUTER_LAB",-0.1399,-0.13
"225","IN_CH_STATE_AM_x_FC_WATER_PUBLIC",-0.1419,-0.13
"226","IN_CH_STATE_MT_x_CH_MUNICIPAL",-0.1432,-0.13
"227","IN_CH_STATE_BA_x_FC_INTERNET",-0.1566,-0.14
"228","IN_CH_STATE_RN_x_FC_NO_SPORTS_QUAD",-0.1644,-0.15
"229","IN_CH_STATE_RO_x_FC_NO_SPORTS_QUAD",-0.1682,-0.16
"230","IN_CH_STATE_MT_x_FC_NO_SPORTS_QUAD",-0.1768,-0.16
"231","IN_CH_STATE_PA_x_FC_COMPUTER_LAB",-0.1798,-0.17
"232","IN_CH_STATE_CE_x_CH_RURAL",-0.1804,-0.17
"233","IN_CH_STATE_SP_x_CH_SCHOOL_LARGE_SIZE",-0.1844,-0.17
"234","IN_CH_STATE_SP_x_CH_STATE",-0.1862,-0.17
"235","IN_CH_STATE_DF_x_CH_PRIVATE",-0.189,-0.17
"236","IN_CH_STATE_SP_x_CH_RURAL",-0.1959,-0.18
"237","IN_CH_STATE_AL_x_FC_COMPUTER_LAB",-0.204,-0.19
"238","IN_CH_STATE_PI_x_FC_COMPUTER_LAB",-0.2121,-0.2
"239","IN_CH_STATE_AL_x_CH_PRIVATE",-0.2125,-0.2
"240","IN_CH_STATE_MG_x_CH_PRIVATE",-0.2155,-0.2
"241","IN_CH_STATE_RR_x_CH_PRIVATE",-0.2201,-0.2
"242","IN_CH_STATE_SE_x_CH_MUNICIPAL",-0.2235,-0.21
"243","IN_CH_STATE_PB_x_FC_COMPUTER",-0.2329,-0.21
"244","IN_CH_STATE_MA_x_FC_COMPUTER_LAB",-0.2417,-0.22
"245","IN_CH_STATE_GO_x_CH_RURAL",-0.2565,-0.24
"246","IN_CH_STATE_RO_x_FC_SCIENCE_LAB",-0.2639,-0.24
"247","IN_CH_STATE_BA_x_CH_STATE",-0.2806,-0.26
"248","IN_CH_STATE_TO_x_CH_SCHOOL_LARGE_SIZE",-0.284,-0.26
"249","IN_CH_STATE_SE_x_FC_NO_SPORTS_QUAD",-0.3047,-0.28
"250","IN_CH_STATE_PR_x_CH_SCHOOL_LARGE_SIZE",-0.3204,-0.3
"251","IN_CH_STATE_AC_x_CH_MUNICIPAL",-0.33,-0.3
"252","IN_CH_STATE_AL_x_CH_STATE",-0.3606,-0.33
"253","IN_CH_PRIVATE_x_FC_NO_SPORTS_QUAD",-0.3699,-0.34
"254","IN_CH_STATE_DF_x_FC_NO_SPORTS_QUAD",-0.3801,-0.35
"255","IN_CH_STATE_PI_x_CH_MUNICIPAL",-0.4084,-0.38
"256","IN_CH_STATE_MS_x_FC_NO_SPORTS_QUAD",-0.4318,-0.4
"257","IN_CH_STATE_SC_x_CH_SCHOOL_LARGE_SIZE",-0.4327,-0.4
"258","IN_CH_STATE_RS_x_CH_SCHOOL_LARGE_SIZE",-0.4727,-0.44
"259","IN_CH_STATE_AP_x_CH_MUNICIPAL",-0.5581,-0.51
"260","IN_CH_STATE_MS_x_FC_COMPUTER_LAB",-0.5744,-0.53
"261","IN_CH_STATE_SP_x_FC_NO_SPORTS_QUAD",-0.6014,-0.55
