"","Variable","Coefficient","Coefficient/ATE"
"225","IN_CH_STATE_x_FC_SEWAGE_PUBLIC",-0.0092,-0.01
"226","IN_CH_MUNICIPAL_x_FC_ELECTR_PUBLIC",-0.0097,-0.02
"227","IN_CH_STATE_AM_x_FC_SEWAGE_PUBLIC",-0.01,-0.02
"228","IN_CH_STATE_AC_x_CH_FEDERAL",-0.0103,-0.02
"229","IN_CH_STATE_MA_x_FC_ANTENNA_EQUIPMENT",-0.0105,-0.02
"230","IN_CH_STATE_MA_x_FC_WATER_PUBLIC",-0.0107,-0.02
"231","IN_CH_STATE_PA_x_FC_NO_SPORTS_QUAD",-0.0116,-0.02
"232","IN_CH_SCHOOL_LARGE_SIZE_x_FC_ANTENNA_EQUIPMENT",-0.0118,-0.02
"233","IN_CH_STATE_SE_x_FC_INTERNET",-0.0123,-0.02
"234","IN_CH_STATE_RJ_x_CH_STATE",-0.0124,-0.02
"235","IN_CH_STATE_RN_x_CH_RURAL",-0.0127,-0.02
"236","IN_CH_MUNICIPAL_x_FC_ANTENNA_EQUIPMENT",-0.0133,-0.02
"237","IN_CH_STATE_PB_x_FC_ANTENNA_EQUIPMENT",-0.0138,-0.02
"238","IN_CH_PRIVATE_x_FC_SEWAGE",-0.0138,-0.02
"239","IN_CH_STATE_RS_x_FC_SEWAGE_PUBLIC",-0.0139,-0.02
"240","IN_CH_STATE_BA_x_FC_COMPUTER",-0.015,-0.02
"241","IN_CH_STATE_PE_x_CH_URBAN",-0.016,-0.03
"242","IN_CH_STATE_ES_x_FC_HAS_SPORTS_QUAD",-0.0162,-0.03
"243","IN_CH_STATE_SC_x_FC_SEWAGE_PUBLIC",-0.0165,-0.03
"244","IN_CH_STATE_MT_x_FC_SEWAGE_PUBLIC",-0.0173,-0.03
"245","FC_ELECTR_PUBLIC",-0.0176,-0.03
"246","IN_CH_MUNICIPAL_x_FC_INTERNET",-0.0176,-0.03
"247","IN_CH_STATE_PI_x_FC_HAS_SPORTS_QUAD",-0.0178,-0.03
"248","IN_CH_STATE_RS_x_FC_ANTENNA_EQUIPMENT",-0.0183,-0.03
