"","Variable","Coefficient","Coefficient/ATE"
"175","IN_CH_STATE_SC_x_CH_MUNICIPAL",-0.5537,-0.82
"176","IN_CH_STATE_AC_x_CH_SCHOOL_LARGE_SIZE",-0.5585,-0.82
"177","IN_CH_STATE_GO_x_FC_SCIENCE_LAB",-0.5677,-0.84
"178","IN_CH_STATE_BA_x_FC_SCIENCE_LAB",-0.6175,-0.91
"179","IN_CH_STATE_PR_x_FC_COMPUTER_LAB",-0.6448,-0.95
"180","CH_FEDERAL",-0.6453,-0.95
"181","IN_CH_STATE_MA_x_CH_RURAL",-0.6521,-0.96
"182","IN_CH_STATE_RN_x_CH_PRIVATE",-0.6752,-1
"183","IN_CH_STATE_RN_x_CH_RURAL",-0.6974,-1.03
"184","IN_CH_STATE_CE_x_CH_SCHOOL_LARGE_SIZE",-0.6997,-1.03
"185","IN_CH_STATE_PI_x_FC_SCIENCE_LAB",-0.7173,-1.06
"186","STR_TEACHERS_ONLY_FUNDEDU",-0.7423,-1.1
"187","IN_CH_STATE_PI_x_CH_STATE",-0.7663,-1.13
"188","IN_CH_STATE_AP_x_CH_PRIVATE",-0.7836,-1.16
"189","IN_CH_STATE_MT_x_FC_SEWAGE_PUBLIC",-0.8149,-1.2
"190","IN_CH_STATE_BA_x_CH_SCHOOL_LARGE_SIZE",-0.8822,-1.3
"191","IN_CH_STATE_MA_x_CH_PRIVATE",-0.8859,-1.31
"192","IN_CH_STATE_AC_x_CH_FEDERAL",-0.9024,-1.33
"193","IN_CH_STATE_PA_x_FC_SCIENCE_LAB",-0.9383,-1.39
"194","IN_CH_STATE_SC_x_FC_NO_SPORTS_QUAD",-0.9625,-1.42
"195","IN_CH_STATE_DF_x_CH_SCHOOL_LARGE_SIZE",-1.1394,-1.68
"196","IN_CH_STATE_PR_x_CH_MUNICIPAL",-1.1769,-1.74
"197","IN_CH_STATE_RJ_x_CH_STATE",-1.1866,-1.75
"198","IN_CH_STATE_GO_x_CH_STATE",-1.2521,-1.85
"199","IN_CH_STATE_PI_x_CH_RURAL",-1.2819,-1.89
"200","IN_CH_STATE_RO_x_CH_PRIVATE",-1.2921,-1.91
"201","STR_TEACHERS_INCOMPLETE_FUNDEDU",-1.2972,-1.91
"202","IN_CH_STATE_PB_x_CH_SCHOOL_LARGE_SIZE",-1.3587,-2.01
"203","IN_CH_STATE_DF_x_FC_SCIENCE_LAB",-1.3905,-2.05
"204","IN_CH_STATE_AP_x_CH_RURAL",-1.4795,-2.18
"205","IN_CH_STATE_MS_x_CH_SCHOOL_LARGE_SIZE",-1.7416,-2.57
"206","IN_CH_STATE_RS_x_CH_FEDERAL",-1.7938,-2.65
"207","IN_CH_STATE_RS_x_CH_RURAL",-2.1037,-3.11
"208","IN_CH_STATE_RS_x_FC_NO_SPORTS_QUAD",-2.1861,-3.23
"209","IN_CH_STATE_SC_x_CH_RURAL",-2.6931,-3.98
